player_id,goals,SOTs,SOTs_pct,shots_per90,SOT_per90,goals_per_shot,goals_per_SOT,avg_shot_dist,shots_fk,pens_scored,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net
9171,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9172,2,9,56.3,1.57,0.88,0.13,0.22,16.3,0,0,0,2.3,2.3,0.14,-0.3,-0.3
9173,1,2,9.5,0.6,0.06,0.05,0.5,9.8,0,0,0,1.9,1.9,0.09,-0.9,-0.9
9174,3,10,27.0,2.8,0.76,0.08,0.3,16.2,1,0,0,5.0,5.0,0.14,-2.0,-2.0
9175,4,9,39.1,1.68,0.66,0.17,0.44,11.2,0,0,0,3.8,3.8,0.16,0.2,0.2
9176,0,2,25.0,0.5,0.12,0.0,0.0,9.6,0,0,0,0.6,0.6,0.08,-0.6,-0.6
9177,2,3,18.8,0.56,0.11,0.13,0.67,12.7,0,0,0,1.2,1.2,0.08,0.8,0.8
9178,9,16,61.5,0.64,0.4,0.35,0.56,9.1,0,0,0,6.0,6.0,0.23,3.0,3.0
9179,0,1,14.3,0.31,0.04,0.0,0.0,20.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6
9180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9181,0,1,7.1,1.1,0.08,0.0,0.0,21.4,3,0,0,0.7,0.7,0.05,-0.7,-0.7
9182,1,5,45.5,0.58,0.26,0.09,0.2,8.6,0,0,0,1.0,1.0,0.09,0.0,0.0
9183,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9184,4,10,25.0,1.36,0.34,0.1,0.4,26.8,5,0,0,1.6,1.6,0.04,2.4,2.4
9185,4,10,30.3,1.74,0.53,0.12,0.4,19.5,0,0,0,2.4,2.4,0.07,1.6,1.6
9186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9187,2,4,40.0,0.48,0.19,0.2,0.5,9.2,0,0,0,2.5,2.5,0.25,-0.5,-0.5
9188,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9189,2,10,40.0,1.87,0.75,0.08,0.2,23.0,3,0,0,2.2,2.2,0.09,-0.2,-0.2
9190,3,5,13.9,1.6,0.22,0.0,0.0,23.6,7,3,3,4.4,2.0,0.06,-1.4,-2.0
9191,3,11,39.3,1.84,0.72,0.11,0.27,16.2,2,0,0,3.1,3.1,0.11,-0.1,-0.1
9192,1,3,20.0,0.77,0.15,0.07,0.33,21.2,0,0,0,0.7,0.7,0.04,0.3,0.3
9193,12,33,36.7,3.24,1.19,0.11,0.3,18.5,0,2,3,13.0,10.7,0.12,-1.0,-0.7
9194,0,1,12.5,0.94,0.12,0.0,0.0,19.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5
9195,13,34,49.3,2.78,1.37,0.17,0.35,14.8,0,1,1,9.8,9.0,0.13,3.2,3.0
9196,0,0,0.0,0.52,0.0,0.0,0.0,9.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
9197,0,0,0.0,0.28,0.0,0.0,0.0,15.0,0,0,0,0.6,0.6,0.08,-0.6,-0.6
9198,0,1,20.0,1.41,0.28,0.0,0.0,21.1,0,0,0,0.5,0.5,0.1,-0.5,-0.5
9199,0,5,45.5,0.5,0.23,0.0,0.0,14.4,0,0,0,1.1,1.1,0.1,-1.1,-1.1
9200,1,3,33.3,0.78,0.26,0.11,0.33,15.9,0,0,0,0.6,0.6,0.06,0.4,0.4
9201,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9202,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9203,0,2,33.3,1.03,0.34,0.0,0.0,22.6,0,0,0,0.7,0.7,0.12,-0.7,-0.7
9204,3,7,31.8,0.6,0.19,0.14,0.43,16.9,0,0,0,1.9,1.9,0.08,1.1,1.1
9205,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9206,0,0,0.0,0.32,0.0,0.0,0.0,22.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3
9207,1,2,20.0,1.48,0.3,0.1,0.5,18.0,0,0,0,1.2,1.2,0.12,-0.2,-0.2
9208,2,11,37.9,1.18,0.45,0.07,0.18,22.2,1,0,0,2.9,2.9,0.1,-0.9,-0.9
9209,4,8,42.1,1.74,0.73,0.21,0.5,9.9,0,0,0,3.6,3.6,0.19,0.4,0.4
9210,0,1,50.0,2.65,1.32,0.0,0.0,10.4,0,0,0,0.2,0.2,0.1,-0.2,-0.2
9211,1,3,21.4,0.44,0.09,0.07,0.33,16.6,0,0,0,0.6,0.6,0.04,0.4,0.4
9212,3,5,21.7,1.03,0.22,0.13,0.6,24.8,0,0,0,0.9,0.9,0.04,2.1,2.1
9213,1,4,22.2,1.14,0.25,0.06,0.25,25.5,7,0,0,0.9,0.9,0.05,0.1,0.1
9214,2,7,26.9,1.39,0.37,0.08,0.29,19.1,0,0,0,1.8,1.8,0.07,0.2,0.2
9215,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9216,9,21,36.2,2.44,0.88,0.16,0.43,14.1,0,0,0,7.8,7.8,0.14,1.2,1.2
9217,0,2,15.4,1.18,0.18,0.0,0.0,19.8,0,0,0,1.1,1.1,0.09,-1.1,-1.1
9218,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9219,2,7,29.2,0.7,0.2,0.08,0.29,21.8,5,0,0,1.5,1.5,0.06,0.5,0.5
9220,2,5,41.7,0.46,0.19,0.17,0.4,9.2,0,0,0,1.5,1.5,0.13,0.5,0.5
9221,10,16,33.3,2.33,0.78,0.21,0.63,11.9,2,0,0,8.6,8.6,0.18,1.4,1.4
9222,4,10,27.0,4.08,1.1,0.11,0.4,20.4,0,0,0,3.2,3.2,0.09,0.8,0.8
9223,0,0,0.0,0.31,0.0,0.0,0.0,17.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
9224,8,14,56.0,1.29,0.72,0.32,0.57,14.1,0,0,0,4.7,4.7,0.19,3.3,3.3
9225,1,3,33.3,0.96,0.32,0.11,0.33,15.8,0,0,0,0.8,0.8,0.09,0.2,0.2
9226,1,12,38.7,2.22,0.86,0.03,0.08,17.3,0,0,0,1.8,1.8,0.06,-0.8,-0.8
9227,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9228,5,13,32.5,1.63,0.53,0.13,0.38,25.1,2,0,0,1.2,1.2,0.03,3.8,3.8
9229,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9230,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9231,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9232,0,2,28.6,0.53,0.15,0.0,0.0,20.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3
9233,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9234,8,20,41.7,2.09,0.87,0.17,0.4,13.1,0,0,0,7.3,7.2,0.15,0.7,0.8
9235,0,1,100.0,6.43,6.43,0.0,0.0,14.3,0,0,0,0.0,0.0,0.03,0.0,0.0
9236,5,14,43.8,2.19,0.96,0.06,0.14,24.5,0,3,3,3.6,1.3,0.04,1.4,0.7
9237,0,1,9.1,1.66,0.15,0.0,0.0,20.6,1,0,0,0.5,0.5,0.04,-0.5,-0.5
9238,0,2,25.0,0.33,0.08,0.0,0.0,13.6,0,0,0,1.0,1.0,0.13,-1.0,-1.0
9239,0,0,0.0,0.82,0.0,0.0,0.0,26.7,0,0,0,0.0,0.0,0.04,0.0,0.0
9240,0,0,0.0,0.27,0.0,0.0,0.0,21.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1
9241,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9242,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9243,4,12,26.1,4.95,1.29,0.09,0.33,12.9,0,0,0,6.8,6.8,0.15,-2.8,-2.8
9244,0,0,0.0,0.95,0.0,0.0,0.0,31.8,0,0,0,0.0,0.0,0.01,0.0,0.0
9245,6,23,46.0,2.53,1.16,0.1,0.22,19.0,3,1,1,6.7,5.9,0.12,-0.7,-0.9
9246,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9247,1,1,20.0,2.81,0.56,0.0,0.0,16.6,0,1,1,1.2,0.4,0.07,-0.2,-0.4
9248,0,1,16.7,0.2,0.03,0.0,0.0,22.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
9249,1,1,12.5,0.37,0.05,0.13,1.0,10.4,0,0,0,0.8,0.8,0.1,0.2,0.2
9250,0,0,0.0,0.99,0.0,0.0,0.0,25.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
9251,0,0,0.0,0.68,0.0,0.0,0.0,27.2,0,0,0,0.2,0.2,0.02,-0.2,-0.2
9252,1,7,35.0,2.1,0.74,0.05,0.14,18.2,0,0,0,2.0,2.0,0.1,-1.0,-1.0
9253,0,1,16.7,0.26,0.04,0.0,0.0,14.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3
9254,0,0,0.0,0.12,0.0,0.0,0.0,33.8,0,0,0,0.0,0.0,0.01,0.0,0.0
9255,6,30,31.3,2.37,0.74,0.06,0.2,21.4,12,0,2,7.2,5.4,0.06,-1.2,0.6
9256,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9257,11,19,47.5,1.97,0.94,0.28,0.58,12.4,0,0,0,8.0,8.0,0.2,3.0,3.0
9258,3,8,29.6,3.22,0.95,0.11,0.38,14.7,0,0,1,5.8,5.2,0.19,-2.8,-2.2
9259,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9260,1,3,60.0,0.39,0.23,0.2,0.33,14.9,0,0,0,0.6,0.6,0.11,0.4,0.4
9261,2,14,45.2,2.13,0.96,0.06,0.14,15.7,0,0,0,3.8,3.8,0.12,-1.8,-1.8
9262,19,64,38.3,3.78,1.45,0.11,0.3,22.4,12,0,0,11.0,11.0,0.07,8.0,8.0
9263,0,0,0.0,1.43,0.0,0.0,0.0,15.8,0,0,0,0.0,0.0,0.02,0.0,0.0
9264,1,1,16.7,0.83,0.14,0.17,1.0,17.0,0,0,0,0.4,0.4,0.08,0.6,0.6
9265,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9266,0,1,100.0,3.75,3.75,0.0,0.0,32.5,0,0,0,0.0,0.0,0.03,0.0,0.0
9267,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9268,3,11,42.3,1.09,0.46,0.12,0.27,21.2,0,0,0,1.9,1.9,0.08,1.1,1.1
9269,0,1,33.3,3.14,1.05,0.0,0.0,15.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
9270,1,5,25.0,2.49,0.62,0.05,0.2,15.2,0,0,0,2.3,2.3,0.11,-1.3,-1.3
9271,5,15,27.8,2.17,0.6,0.07,0.27,12.0,0,1,1,8.2,7.4,0.14,-3.2,-3.4
9272,0,1,33.3,2.31,0.77,0.0,0.0,20.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2
9273,0,6,30.0,1.91,0.57,0.0,0.0,15.3,0,0,0,1.7,1.7,0.09,-1.7,-1.7
9274,15,37,50.7,2.28,1.15,0.18,0.35,15.7,0,2,2,9.4,7.9,0.11,5.6,5.1
9275,0,2,15.4,0.35,0.05,0.0,0.0,10.0,0,0,0,1.1,1.1,0.08,-1.1,-1.1
9276,0,6,19.4,3.18,0.62,0.0,0.0,20.3,0,0,0,1.6,1.6,0.05,-1.6,-1.6
9277,0,2,25.0,0.96,0.24,0.0,0.0,12.5,0,0,0,1.4,1.4,0.18,-1.4,-1.4
9278,0,2,15.4,1.99,0.31,0.0,0.0,14.3,0,0,0,1.0,1.0,0.08,-1.0,-1.0
9279,0,1,33.3,4.35,1.45,0.0,0.0,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
9280,0,7,26.9,1.39,0.37,0.0,0.0,28.0,1,0,0,0.8,0.8,0.03,-0.8,-0.8
9281,2,6,40.0,0.65,0.26,0.13,0.33,12.9,0,0,0,1.1,1.1,0.08,0.9,0.9
9282,3,12,48.0,2.33,1.12,0.12,0.25,16.9,2,0,0,2.5,2.5,0.1,0.5,0.5
9283,1,1,25.0,2.55,0.64,0.25,1.0,9.9,0,0,0,0.3,0.3,0.09,0.7,0.7
9284,0,2,10.5,0.75,0.08,0.0,0.0,19.6,0,0,0,1.0,1.0,0.05,-1.0,-1.0
9285,1,6,35.3,0.87,0.31,0.06,0.17,16.9,0,0,0,2.3,2.3,0.13,-1.3,-1.3
9286,0,5,41.7,1.52,0.63,0.0,0.0,22.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5
9287,0,1,25.0,0.68,0.17,0.0,0.0,15.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
9288,0,0,0.0,0.27,0.0,0.0,0.0,23.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
9289,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9290,5,7,31.8,0.71,0.22,0.23,0.71,19.7,0,0,0,1.7,1.7,0.08,3.3,3.3
9291,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9292,0,0,0.0,0.13,0.0,0.0,0.0,26.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
9293,7,13,35.1,2.19,0.77,0.14,0.38,14.7,1,2,2,8.3,6.7,0.18,-1.3,-1.7
9294,3,7,21.9,1.25,0.27,0.09,0.43,24.9,0,0,0,1.1,1.0,0.03,1.9,2.0
9295,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9296,0,1,25.0,1.32,0.33,0.0,0.0,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
9297,3,15,34.9,2.61,0.91,0.07,0.2,19.2,2,0,1,3.9,3.1,0.07,-0.9,-0.1
9298,5,9,21.4,2.45,0.52,0.12,0.56,17.7,1,0,0,3.1,3.1,0.07,1.9,1.9
9299,0,6,40.0,1.99,0.8,0.0,0.0,18.2,0,0,0,0.6,0.6,0.04,-0.6,-0.6
9300,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9301,13,23,30.7,2.94,0.9,0.17,0.57,16.0,4,0,0,9.0,9.0,0.12,4.0,4.0
9302,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9303,0,4,66.7,0.21,0.14,0.0,0.0,20.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4
9304,1,5,35.7,2.23,0.8,0.07,0.2,14.0,0,0,0,1.5,1.5,0.11,-0.5,-0.5
9305,1,4,30.8,0.7,0.22,0.08,0.25,14.9,0,0,0,1.3,1.3,0.1,-0.3,-0.3
9306,1,4,57.1,1.61,0.92,0.14,0.25,9.1,0,0,0,1.3,1.3,0.18,-0.3,-0.3
9307,0,2,50.0,1.37,0.69,0.0,0.0,8.5,0,0,0,0.7,0.7,0.18,-0.7,-0.7
9308,2,4,22.2,0.59,0.13,0.11,0.5,10.7,0,0,0,1.7,1.7,0.1,0.3,0.3
9309,1,4,36.4,3.68,1.34,0.09,0.25,14.7,0,0,0,1.1,1.1,0.1,-0.1,-0.1
9310,1,4,50.0,0.34,0.17,0.13,0.25,9.6,0,0,0,1.5,1.5,0.19,-0.5,-0.5
9311,0,3,15.0,1.02,0.15,0.0,0.0,23.6,0,0,0,1.0,1.0,0.05,-1.0,-1.0
9312,3,7,25.9,2.61,0.68,0.07,0.29,18.6,0,1,1,3.7,2.9,0.11,-0.7,-0.9
9313,0,4,19.0,0.79,0.15,0.0,0.0,24.7,0,0,0,0.8,0.7,0.03,-0.8,-0.7
9314,0,4,36.4,1.1,0.4,0.0,0.0,19.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6
9315,1,6,40.0,0.88,0.35,0.07,0.17,10.0,0,0,0,0.9,0.9,0.06,0.1,0.1
9316,2,9,33.3,3.06,1.02,0.07,0.22,14.7,0,0,0,2.8,2.8,0.1,-0.8,-0.8
9317,1,7,25.9,2.43,0.63,0.04,0.14,21.1,2,0,0,2.0,2.0,0.08,-1.0,-1.0
9318,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9319,1,1,100.0,0.09,0.09,1.0,1.0,4.7,0,0,0,0.4,0.4,0.36,0.6,0.6
9320,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9321,5,8,25.0,3.73,0.93,0.16,0.63,29.4,1,0,0,1.2,1.2,0.04,3.8,3.8
9322,0,3,37.5,0.83,0.31,0.0,0.0,27.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
9323,4,13,50.0,1.59,0.79,0.15,0.31,17.4,1,0,0,2.3,2.3,0.09,1.7,1.7
9324,0,0,0.0,0.12,0.0,0.0,0.0,24.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2
9325,0,1,10.0,0.53,0.05,0.0,0.0,22.7,0,0,0,0.8,0.8,0.08,-0.8,-0.8
9326,0,1,50.0,3.91,1.96,0.0,0.0,17.9,0,0,0,0.4,0.4,0.19,-0.4,-0.4
9327,1,8,61.5,1.75,1.07,0.08,0.13,14.1,0,0,0,1.7,1.7,0.13,-0.7,-0.7
9328,0,2,28.6,1.83,0.52,0.0,0.0,13.7,0,0,0,0.7,0.7,0.11,-0.7,-0.7
9329,1,3,42.9,0.47,0.2,0.14,0.33,16.2,0,0,0,0.6,0.6,0.08,0.4,0.4
9330,0,3,17.6,1.29,0.23,0.0,0.0,20.0,0,0,0,1.0,1.0,0.06,-1.0,-1.0
9331,0,1,14.3,0.6,0.09,0.0,0.0,16.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5
9332,0,0,0.0,1.2,0.0,0.0,0.0,25.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
9333,5,12,50.0,2.76,1.38,0.21,0.42,13.4,0,0,0,3.5,3.5,0.15,1.5,1.5
9334,1,3,42.9,1.55,0.66,0.14,0.33,13.2,0,0,0,1.1,1.1,0.16,-0.1,-0.1
9335,10,20,46.5,1.85,0.86,0.21,0.45,11.2,0,1,1,7.5,6.7,0.17,2.5,2.3
9336,0,1,50.0,0.9,0.45,0.0,0.0,12.0,0,0,0,0.2,0.2,0.11,-0.2,-0.2
9337,3,3,25.0,0.69,0.17,0.25,1.0,16.3,1,0,0,1.1,1.1,0.1,1.9,1.9
9338,0,0,0.0,0.35,0.0,0.0,0.0,9.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
9339,5,16,34.8,1.96,0.68,0.11,0.31,19.4,6,0,0,4.2,4.2,0.09,0.8,0.8
9340,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9341,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9342,1,3,15.8,1.11,0.17,0.05,0.33,19.7,2,0,0,2.6,2.6,0.14,-1.6,-1.6
9343,1,1,12.5,0.33,0.04,0.13,1.0,10.0,0,0,0,0.7,0.7,0.08,0.3,0.3
9344,1,5,33.3,0.56,0.19,0.07,0.2,24.5,0,0,0,0.9,0.9,0.06,0.1,0.1
9345,3,13,43.3,2.69,1.17,0.1,0.23,16.5,0,0,0,3.5,3.5,0.13,-1.5,-1.5
9346,1,4,40.0,3.98,1.59,0.1,0.25,19.8,0,0,0,0.8,0.8,0.08,0.2,0.2
9347,0,1,100.0,1.03,1.03,0.0,0.0,4.2,0,0,0,0.2,0.2,0.18,-0.2,-0.2
9348,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9349,2,5,31.3,0.87,0.27,0.13,0.4,22.3,0,0,0,1.9,1.9,0.12,0.1,0.1
9350,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9351,4,15,28.3,3.59,1.02,0.08,0.27,20.6,8,0,0,4.2,4.2,0.08,-0.2,-0.2
9352,0,0,0.0,0.13,0.0,0.0,0.0,17.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
9353,0,0,0.0,0.8,0.0,0.0,0.0,24.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
9354,0,5,45.5,0.79,0.36,0.0,0.0,24.3,3,0,0,0.5,0.5,0.04,-0.5,-0.5
9355,1,2,18.2,0.55,0.1,0.09,0.5,15.9,0,0,0,0.6,0.6,0.05,0.4,0.4
9356,1,3,20.0,0.5,0.1,0.07,0.33,13.3,0,0,0,0.6,0.6,0.04,0.4,0.4
9357,1,4,14.8,2.41,0.36,0.04,0.25,18.6,1,0,0,2.3,2.3,0.09,-1.3,-1.3
9358,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9359,0,4,66.7,1.94,1.29,0.0,0.0,25.1,2,0,0,0.3,0.3,0.05,-0.3,-0.3
9360,0,0,0.0,0.67,0.0,0.0,0.0,19.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
9361,2,10,62.5,0.9,0.56,0.13,0.2,16.8,0,0,0,2.6,2.6,0.16,-0.6,-0.6
9362,1,1,100.0,22.5,22.5,1.0,1.0,9.5,0,0,0,0.1,0.1,0.12,0.9,0.9
9363,3,11,29.7,1.89,0.56,0.08,0.27,25.1,5,0,0,1.4,1.4,0.04,1.6,1.6
9364,0,4,26.7,0.91,0.24,0.0,0.0,22.3,0,0,0,0.5,0.5,0.03,-0.5,-0.5
9365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9366,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9367,0,0,0.0,15.0,0.0,0.0,0.0,15.3,0,0,0,0.2,0.2,0.19,-0.2,-0.2
9368,0,0,0.0,0.54,0.0,0.0,0.0,23.1,0,0,0,0.0,0.0,0.03,0.0,0.0
9369,2,4,44.4,1.37,0.61,0.11,0.25,18.2,0,1,1,1.3,0.6,0.06,0.7,0.4
9370,7,23,30.3,3.47,1.05,0.09,0.3,12.5,0,0,0,9.0,9.0,0.12,-2.0,-2.0
9371,2,4,26.7,2.54,0.68,0.07,0.25,21.7,0,1,1,1.6,0.8,0.05,0.4,0.2
9372,5,25,26.0,3.36,0.87,0.04,0.16,23.9,5,1,1,6.1,5.3,0.06,-1.1,-1.3
9373,1,3,18.8,2.13,0.4,0.06,0.33,15.1,0,0,0,1.8,1.8,0.11,-0.8,-0.8
9374,0,8,47.1,0.62,0.29,0.0,0.0,14.8,0,0,0,1.3,1.3,0.08,-1.3,-1.3
9375,4,32,38.6,2.3,0.89,0.05,0.13,21.6,3,0,0,4.3,4.3,0.05,-0.3,-0.3
9376,11,24,49.0,3.03,1.48,0.18,0.38,13.4,0,2,3,11.2,8.9,0.18,-0.2,0.1
9377,1,12,25.5,1.71,0.44,0.0,0.0,21.4,5,1,1,4.3,3.5,0.07,-3.3,-3.5
9378,0,0,0.0,3.91,0.0,0.0,0.0,25.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2
9379,5,26,36.6,4.88,1.79,0.07,0.19,22.1,2,0,0,5.2,5.2,0.07,-0.2,-0.2
9380,4,15,42.9,3.09,1.33,0.11,0.27,21.2,1,0,0,1.8,1.6,0.05,2.2,2.4
9381,2,8,30.8,1.76,0.54,0.08,0.25,18.2,0,0,0,2.3,2.3,0.09,-0.3,-0.3
9382,1,3,42.9,0.56,0.24,0.14,0.33,12.8,0,0,0,1.5,1.5,0.22,-0.5,-0.5
9383,1,5,38.5,0.46,0.18,0.08,0.2,11.1,0,0,0,0.6,0.6,0.05,0.4,0.4
9384,9,36,46.2,2.92,1.35,0.12,0.25,15.9,0,0,0,6.5,6.5,0.08,2.5,2.5
9385,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9386,0,2,22.2,2.26,0.5,0.0,0.0,15.4,0,0,0,0.7,0.7,0.08,-0.7,-0.7
9387,4,9,36.0,2.6,0.93,0.08,0.22,16.9,0,2,2,4.5,2.9,0.11,-0.5,-0.9
9388,1,4,57.1,2.04,1.17,0.14,0.25,14.3,0,0,0,1.3,1.3,0.19,-0.3,-0.3
9389,0,1,100.0,0.52,0.52,0.0,0.0,28.7,0,0,0,0.0,0.0,0.04,0.0,0.0
9390,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9391,1,2,66.7,4.91,3.27,0.33,0.5,12.0,0,0,0,0.2,0.2,0.08,0.8,0.8
9392,1,10,35.7,1.48,0.53,0.04,0.1,22.6,1,0,0,2.3,2.3,0.08,-1.3,-1.3
9393,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9394,0,0,0.0,0.64,0.0,0.0,0.0,24.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3
9395,1,5,50.0,0.49,0.24,0.1,0.2,11.4,0,0,0,0.9,0.9,0.09,0.1,0.1
9396,0,1,20.0,0.66,0.13,0.0,0.0,20.2,2,0,0,0.3,0.3,0.07,-0.3,-0.3
9397,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9398,0,1,16.7,0.89,0.15,0.0,0.0,20.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
9399,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9400,0,0,0.0,0.13,0.0,0.0,0.0,9.8,0,0,0,0.0,0.0,0.04,0.0,0.0
9401,0,0,0.0,4.74,0.0,0.0,0.0,21.7,0,0,0,0.0,0.0,0.02,0.0,0.0
9402,0,2,18.2,1.16,0.21,0.0,0.0,17.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5
9403,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9404,0,2,66.7,0.29,0.19,0.0,0.0,10.5,0,0,0,0.3,0.3,0.11,-0.3,-0.3
9405,1,9,47.4,3.94,1.87,0.05,0.11,14.9,0,0,0,1.4,1.4,0.07,-0.4,-0.4
9406,2,7,30.4,1.49,0.45,0.09,0.29,18.0,0,0,0,2.0,2.0,0.09,0.0,0.0
9407,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
9408,1,3,23.1,0.61,0.14,0.08,0.33,26.1,0,0,0,0.4,0.4,0.03,0.6,0.6
9409,3,3,23.1,0.47,0.11,0.23,1.0,14.4,0,0,0,0.7,0.7,0.05,2.3,2.3
